Member_ID,gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,cluster_0_prob,cluster_1_prob,cluster_2_prob,Churn
1163,0.0,0.0,1.0,0.0,0.0,2.2,1.0,-0.25,-0.7988599599363173,2.2,0.0,-1.3533161842983512,-1.0886167500258697,0.0,0.0,1.0,0
1164,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.47850276640251793,0.0,0.5,-0.4572419794686788,-0.25367906875310975,1.0,0.0,0.0,0
1165,0.0,0.0,1.0,1.0,0.0,2.2,0.0,-0.5,0.39893370476549495,1.8,0.25,-0.4794610174995558,-0.31365983027962874,0.0,0.0,1.0,0
1166,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.842793585722552,1.0,0.5,0.4582863635183375,0.5077829647495307,0.0,1.0,0.0,0
1167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.75,0.1879886501198746,0.0,0.75,-0.6208659211572283,-0.4500703851942338,1.0,0.0,0.0,0
1168,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.75,-0.14138362497521567,0.0,-0.5,0.7284050543025629,0.4262619612395572,1.0,0.0,0.0,1
1169,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.9376929323354783,0.0,0.0,0.4202012624077798,0.48888768130088606,1.0,0.0,0.0,0
1170,-1.0,0.0,1.0,0.0,-1.0,1.0,1.0,-1.1,-0.3610759310168051,1.0,-0.25,-0.2621420706300784,-0.5474867686365953,0.0,1.0,0.0,1
1171,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-0.5,-0.8367502436909263,0.0,-0.75,0.09682360694203976,-0.18158033630539344,1.0,0.0,0.0,1
1172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.75,0.6308785116709168,0.0,2.0,-0.36280296213022123,-0.25883252766402065,1.0,0.0,0.0,0
1173,0.0,0.0,1.0,1.0,0.0,2.2,1.0,0.25,-0.3234424485572557,2.2,0.0,-0.2650954416527995,-0.21693695295482937,0.0,0.0,1.0,0
1174,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.1,0.8334907732552274,1.0,3.75,-1.1932056404844154,-0.9241036808895116,0.0,1.0,0.0,0
1175,0.0,0.0,0.0,0.0,-1.0,2.2,0.0,-0.5,0.7455336341811851,1.8,-0.25,0.5613647390442363,0.6817589293137186,0.0,0.0,1.0,0
1176,-1.0,0.0,1.0,0.0,-1.0,2.2,1.0,-1.25,-0.7127545464704055,1.2,-0.25,0.8826810005317965,0.8859427942768956,0.0,0.02,0.98,0
1177,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.4864738482771173,0.0,-0.5,-0.5670419754043424,-0.6179170556329721,1.0,0.0,0.0,1
1178,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,1.2068425505597342,0.0,-0.5,-0.8571753592337349,-0.36825163384983817,1.0,0.0,0.0,1
1179,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.45481582481355226,0.0,-0.5,-0.3358804649071994,-0.13099877852648878,1.0,0.0,0.0,0
1180,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1,0.6589025928510308,0.0,0.0,-0.6628188671938623,-0.5507192355422984,1.0,0.0,0.0,0
1181,-1.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.25,-0.888237914250471,0.0,0.25,0.5999547680443809,0.49468129073796663,1.0,0.0,0.0,0
1182,-1.0,0.0,1.0,0.0,0.0,2.2,0.0,0.75,-0.36787803719223605,2.2,0.75,1.115970333692055,1.0889558759315598,0.0,0.0,1.0,0
1183,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.7544578451196512,0.0,-0.75,0.6665373342376338,0.3983250756126696,1.0,0.0,0.0,1
1184,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.844881825193016,0.0,0.25,-0.8753610863874368,-0.6079376255180108,1.0,0.0,0.0,0
1185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.2166643571812256,0.0,-0.25,-0.45903866962165507,-0.5363547300843533,1.0,0.0,0.0,1
1186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.7956605082558462,0.0,-0.5,0.05822601915431563,-0.027445197697233536,1.0,0.0,0.0,1
1187,-1.0,0.0,1.0,0.0,0.0,2.2,1.0,-0.25,-0.006506438079522563,1.6,0.75,0.46392410357442004,0.5083381096456747,0.0,0.0,1.0,0
1188,-1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.5628875184309445,0.0,0.75,-0.26736236078657977,-0.20845569649341292,1.0,0.0,0.0,0
1189,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.5,0.9588931885352989,0.0,-0.5,-0.8020395064153425,-0.6885496230696725,1.0,0.0,0.0,0
1190,-1.0,0.0,1.0,1.0,0.0,2.2,0.0,0.25,0.1573733837516265,2.0,2.0,0.010525304617123683,0.10189765617620211,0.0,0.0,1.0,0
1191,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5,-0.14741435136150166,0.0,1.25,-0.475737600064965,-0.41327288095155185,1.0,0.0,0.0,0
1192,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25,-0.08802578299534834,0.0,-0.5,-0.8702389347578877,-0.6210260524387428,1.0,0.0,0.0,0
1193,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.5969215933016069,1.0,2.25,-1.3533161842983512,-1.10210311608472,0.0,1.0,0.0,0
1194,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.05618805313975933,1.0,0.25,0.2668732610959733,0.3819525956977532,0.0,1.0,0.0,0
1195,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.26756980852582124,0.4,0.5,1.5959962986437621,1.4802384611795274,0.0,1.0,0.0,0
1196,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25,-0.2651559874025315,0.0,-0.75,-0.33665809087766463,-0.4556261658003669,1.0,0.0,0.0,1
1197,0.0,0.0,1.0,1.0,-1.0,2.2,0.0,-0.25,-0.4979746736423232,2.2,1.25,-1.3533161842983512,-1.054969156091002,0.0,0.0,1.0,0
1198,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.341471045207921,1.0,1.75,1.0509208759035646,1.0472299971914185,0.0,1.0,0.0,0
1199,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,-1.75,0.9715014138026783,0.8,-0.25,-0.5760223507758804,-0.44240033560747544,0.0,1.0,0.0,0
1200,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.75,-0.4010784632722599,0.0,-0.5,-0.19615180776140143,-0.02480914805053581,1.0,0.0,0.0,0
1201,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,-0.47847616138444976,1.0,0.25,1.199367215612595,1.060789642780077,0.0,1.0,0.0,0
1202,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.25,0.46517343454673993,0.0,0.5,0.7290922241067265,0.7772501310634813,1.0,0.0,0.0,0
1203,-1.0,0.0,1.0,0.0,0.0,2.2,0.0,1.5,0.12905185658729038,2.2,0.0,1.363340797209112,1.2238161291509113,0.0,0.0,1.0,0
1204,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.25,-0.0584575679012264,0.0,-0.75,0.3373962964585073,-0.007331888430386859,1.0,0.0,0.0,1
1205,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,1.5,-0.058539621415350546,0.4,-0.5,-0.8011749379069261,-0.5477962856359003,0.0,1.0,0.0,0
1206,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.3987230811215531,1.0,-0.75,-0.12527926325457686,-0.055182560771166095,0.0,1.0,0.0,1
1207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,-0.8982923868943146,0.0,-0.5,-0.08857359182561302,-0.2595354083957318,1.0,0.0,0.0,1
1208,-1.0,0.0,0.0,0.0,0.0,2.2,1.0,1.75,0.31314746988046804,2.2,1.0,0.12105955832470437,0.191838646178014,0.0,0.0,1.0,0
1209,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.009427092316646,1.0,1.25,-1.1324188741095353,-0.9748133959026128,0.0,1.0,0.0,0
1210,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.75,0.6595527358509669,0.0,-0.5,0.14467373680356574,0.5753575357302101,1.0,0.0,0.0,1
1211,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.25,1.6183122328548007,0.4,-0.25,0.20347859882869893,0.2774741172910148,0.0,1.0,0.0,0
1212,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.75,-0.12157956779252864,0.0,0.0,1.5271348002586544,1.4941279619079637,1.0,0.0,0.0,0
1213,0.0,0.0,0.0,1.0,0.0,2.2,0.0,0.25,0.8960523313741322,2.2,-0.5,1.2719223747079798,1.2475757156077363,0.0,0.0,1.0,0
1214,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.25,1.75198358791629,0.0,1.0,-1.3512779101633625,-1.10210311608472,1.0,0.0,0.0,0
1215,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-0.5,0.5309179306709773,0.0,-0.25,-0.35636273160283316,-0.7426964560138982,1.0,0.0,0.0,1
1216,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.20356326867393662,0.0,-0.5,-0.7329092135567326,-0.7056075493092278,1.0,0.0,0.0,1
1217,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.6399092230506283,0.0,0.75,1.0213093143127259,0.9877081796336201,1.0,0.0,0.0,0
1218,0.0,-1.0,0.0,0.0,0.0,2.2,1.0,-0.25,-0.18855815897727332,2.2,0.75,-0.5910451432648002,-0.45353397885496194,0.0,0.0,1.0,0
1219,-1.0,0.0,1.0,0.0,0.0,2.2,0.0,1.25,-0.32145138799986434,2.0,0.0,-0.510994240012886,-0.4130748726426064,0.0,0.0,1.0,0
1220,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,-0.5083536330657019,1.0,-0.25,-0.5779681279568475,-0.5203232164692224,0.0,1.0,0.0,0
1221,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9746282049573436,0.4,2.25,-0.33862663269354865,-0.22403360624912658,0.0,1.0,0.0,0
1222,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,-0.25,0.23896994103386776,0.0,-0.75,-0.17194664922981273,-0.21850361135846127,1.0,0.0,0.0,1
1223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.5467705560176388,0.0,1.0,0.32440763585495563,0.4958396448908262,1.0,0.0,0.0,0
1224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0288974266248996,0.0,-0.75,0.33338184839820134,0.3030709258875954,1.0,0.0,0.0,1
1225,-1.0,0.0,0.0,0.0,0.0,2.2,0.0,-0.3,0.8053637593669939,2.2,2.5,-0.035514411354031196,-0.010065803252249065,0.0,0.0,1.0,0
1226,0.0,0.0,1.0,1.0,0.0,2.2,1.0,0.25,-0.5784666509954338,2.2,0.75,-0.2957039941895434,-0.14503775090987023,0.0,0.0,1.0,0
1227,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-0.5,-0.1982052205591946,1.0,1.25,1.2274471219497014,1.1601826685666874,0.0,1.0,0.0,0
1228,0.0,0.0,1.0,1.0,0.0,2.2,0.0,0.75,-0.19840612830799376,2.2,-0.5,0.2878664779505148,0.35193824101330434,0.0,0.0,1.0,0
1229,0.0,0.0,1.0,0.0,0.0,2.2,1.0,1.5,-0.4490890675364695,2.0,-0.75,-0.2080093083617178,-0.1584776567692398,0.0,0.0,1.0,0
1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.3263235806899795,0.0,-0.5,-0.5857208002548258,-1.0341808868760658,1.0,0.0,0.0,1
1231,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.25,0.42769478979127196,1.0,0.25,0.10062963221611647,0.1994144661190401,0.0,1.0,0.0,0
1232,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7,0.34549516560280935,0.0,-0.25,-0.5430166430116293,-0.6152296231947945,1.0,0.0,0.0,1
1233,0.0,0.0,1.0,1.0,0.0,2.2,0.0,0.5,-0.3906668352266268,1.8,0.25,-0.06193385795180517,0.07377983146213468,0.0,0.0,1.0,0
1234,-1.0,0.0,1.0,0.0,0.0,2.2,1.0,0.5,-0.5220714050472086,2.2,0.5,-0.44066075962078094,-0.2899085441461825,0.0,0.0,1.0,0
1235,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.04197679471818798,0.0,0.5,-0.10241799651538054,-0.046872546651948746,1.0,0.0,0.0,0
1236,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,-0.591271788432972,1.0,-0.25,-0.8292882009625988,-0.565577521511492,0.0,1.0,0.0,0
1237,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3,-0.5157764424434121,1.0,0.25,0.8384644584293857,0.7724885769985105,0.0,1.0,0.0,0
1238,-1.0,0.0,1.0,0.0,0.0,2.2,1.0,1.25,0.8315267927043382,2.2,4.25,0.6978459115505898,0.7502899739497965,0.0,0.0,1.0,0
1239,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-0.75,0.10546466771739768,0.0,-0.25,0.6390476094246496,0.08782066124855174,1.0,0.0,0.0,1
1240,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.8480098513238801,0.0,-0.75,-0.5366174573203721,-0.6912786883074615,1.0,0.0,0.0,1
1241,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.818933663272876,0.0,-0.25,-0.5603665229757343,-0.2653141141456182,1.0,0.0,0.0,1
1242,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.25,0.8340784933801584,0.0,-0.25,-0.48145133704504495,-0.7330006133903049,1.0,0.0,0.0,1
1243,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,-0.5764862739014383,0.0,0.5,0.7302424751810184,0.6901386996725198,1.0,0.0,0.0,0
1244,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.5,0.43059167685259603,2.2,-0.25,0.2766517571584804,0.3554383931085255,0.0,0.0,1.0,0
1245,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.5,-0.22182468196705446,0.0,-0.5,-0.47512621131469285,-0.531187579346664,1.0,0.0,0.0,1
1246,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.9,0.36421839300164127,0.0,1.5,-0.6094607803283217,-0.4613248417328129,1.0,0.0,0.0,0
1247,0.0,0.0,1.0,1.0,0.0,2.2,0.0,2.0,1.4189625062890263,2.2,0.75,-0.17546554512899531,-0.0038030568757770043,0.0,0.0,1.0,0
1248,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.75,-0.7895525490852968,1.0,0.25,0.24376100812857274,0.289416839876906,0.0,1.0,0.0,0
1249,0.0,0.0,1.0,1.0,0.0,2.2,0.0,0.75,1.397741297825142,2.2,1.25,-1.246996555210795,-0.964241105736255,0.0,0.0,1.0,0
1250,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028482040897245153,0.0,3.25,-1.150841713729731,-0.927624941168366,1.0,0.0,0.0,0
1251,0.0,0.0,1.0,1.0,0.0,2.2,0.0,-0.75,1.2308559076886922,2.2,2.0,0.15884104310569103,0.15726558694508608,0.0,0.0,1.0,0
1252,-1.0,0.0,1.0,1.0,0.0,2.2,1.0,-1.0,-0.9231069050753111,2.2,0.25,0.08590069517413855,0.08371638518424683,0.0,0.0,1.0,0
1253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,-0.2544865317094886,1.0,2.75,-0.09810512949353456,-0.08262786234525903,0.0,1.0,0.0,0
1254,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.3,-0.004761505237961426,0.0,-0.75,-1.3559092636826424,-1.1287025146114984,1.0,0.0,0.0,1
1255,-1.0,0.0,1.0,1.0,0.0,2.2,1.0,-1.25,-0.7127577412084357,2.2,-0.5,0.18601551268061786,0.3547156118139762,0.0,0.0,1.0,0
1256,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.2540186194517492,0.0,-0.5,0.04746497884670556,-0.0014168074416319202,1.0,0.0,0.0,1
1257,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1.5,0.16922586415549168,1.0,-0.25,1.095798486947164,0.9993338457473128,0.0,1.0,0.0,0
1258,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.3932647014409416,1.0,1.5,0.6208522229192508,0.6657140977627319,0.0,1.0,0.0,0
1259,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.3748947601349892,0.0,-0.75,-0.9949599169320507,-0.7770510543484478,1.0,0.0,0.0,1
1260,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.25,-0.575688139093962,1.0,0.25,-0.08523454814257161,-0.06474502728914773,0.0,1.0,0.0,0
1261,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.25,0.05744408746536481,0.0,-0.25,-0.9211721936217736,-1.030371792246516,1.0,0.0,0.0,1
1262,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5,-0.5614269394731537,0.0,4.0,0.11299731147334438,0.11684772814805179,1.0,0.0,0.0,0
1263,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.5,-0.4522144884920578,0.0,-0.5,1.2040413691989107,1.0892273790819416,1.0,0.0,0.0,0
1264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.44991484476823035,0.0,-0.5,0.6623257092397028,0.6693043584228551,1.0,0.0,0.0,0
1265,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.5559821907417675,0.4,-0.25,-1.2795751754846894,-0.9715388612409587,0.0,1.0,0.0,0
1266,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.27870905172136856,0.0,-0.5,-0.5111440057576001,-0.6856896096929775,1.0,0.0,0.0,1
1267,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0738478390199099,0.0,-0.5,-0.05929126338669426,0.32776315219522256,1.0,0.0,0.0,1
1268,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16563873261381143,0.0,-0.25,-0.042199812026872625,-0.6483555978597765,1.0,0.0,0.0,1
1269,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.43406050406116675,0.0,0.0,0.15772484601565265,0.3140891067604567,1.0,0.0,0.0,0
1270,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-0.75,0.3639828550931979,0.0,-0.5,-0.37750525798761475,-0.6828682275856273,1.0,0.0,0.0,1
1271,-1.0,-1.0,1.0,0.0,0.0,2.2,0.0,1.25,0.9254972366941999,2.2,0.0,0.15877643041920683,0.31622378920348876,0.0,0.0,1.0,0
1272,-1.0,0.0,0.0,0.0,0.0,2.2,1.0,0.0,-0.23606325431236358,2.2,-0.25,0.4228618405637766,0.5677743359409991,0.0,0.0,1.0,0
1273,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,1.7707688984889205,0.8,-0.25,0.5961490477604376,0.610916472828396,0.0,1.0,0.0,0
1274,-1.0,0.0,1.0,1.0,0.0,2.2,0.0,1.0,-0.27908226294793304,1.2,-0.5,1.2181291460746295,1.174427845559492,0.0,0.0,1.0,0
1275,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1,-0.732533156944419,1.0,0.0,-0.5106125890439089,-0.3053793806332432,0.0,1.0,0.0,0
1276,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.7,1.257153685002515,0.0,-0.5,0.03727752759006824,0.09849321508855938,1.0,0.0,0.0,0
1277,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.25,-0.6010567519831738,1.0,0.0,-0.42389891751967845,-0.24936710442641777,0.0,1.0,0.0,0
1278,0.0,0.0,1.0,0.0,0.0,2.2,0.0,-1.0,1.1061451824466746,1.8,0.25,1.4623624875790349,1.5320471021099702,0.0,0.0,1.0,0
1279,0.0,0.0,1.0,0.0,0.0,2.2,0.0,-0.75,0.059142144113888497,2.2,0.0,0.307347514264219,0.42191223159519725,0.0,0.0,1.0,0
1280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7963725074831506,0.0,1.0,1.0327785378920196,1.0403737073179542,1.0,0.0,0.0,0
1281,0.0,0.0,1.0,0.0,0.0,2.2,0.0,-0.3,0.22294833262715114,2.2,0.75,0.7983218411410207,0.7089373171371404,0.0,0.0,1.0,0
1282,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,0.3485193190576781,0.0,-0.25,-0.21558816655393515,-0.5488840835693338,1.0,0.0,0.0,1
1283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.7722318223275754,0.0,0.25,-0.31579007301385625,-0.9288688749804809,1.0,0.0,0.0,1
1284,-1.0,0.0,1.0,1.0,0.0,2.2,0.0,-0.9,0.5113137885903246,2.2,-0.25,-0.4475577756799278,-0.4215472156728309,0.0,0.0,1.0,0
1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,0.16041083495873007,0.0,3.25,0.03647904837403399,0.20424406943917492,1.0,0.0,0.0,0
1286,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.75,1.2117113400269073,0.0,4.0,-0.4280711694650774,-0.26938161073940736,1.0,0.0,0.0,0
1287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1,-0.4283018074086539,0.0,2.75,-0.7027601531894696,-0.6204779494787919,1.0,0.0,0.0,0
1288,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5248931560416639,0.0,-0.75,-0.6781834779686026,-1.042069237792732,1.0,0.0,0.0,1
1289,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.25314016576478826,0.0,-0.5,-0.17074516000434595,-0.8357859752804435,1.0,0.0,0.0,1
1290,0.0,0.0,1.0,1.0,-1.0,2.2,0.0,-0.3,0.1681503134077976,2.2,0.75,-0.5724697917356104,-0.3943025265092054,0.0,0.0,1.0,0
1291,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1558356514261436,0.0,-0.75,0.6585064349104086,0.04254824830936978,1.0,0.0,0.0,1
1292,0.0,0.0,1.0,1.0,0.0,2.2,0.0,-0.5,0.17185326860391834,2.2,0.0,0.023266650459641065,0.1444387456437027,0.0,0.0,1.0,0
1293,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.5,0.12655488862109643,0.0,-0.75,0.6712880453314961,0.19244408312093927,1.0,0.0,0.0,1
1294,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.012594560788293142,0.0,-0.5,0.18960891191387658,0.3428506846707077,1.0,0.0,0.0,1
1295,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.2308741651694568,0.0,-0.5,-0.23465821175596355,-0.1766345579273498,1.0,0.0,0.0,0
1296,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.75,0.4177635550659783,1.0,0.0,1.1857947670948263,1.1848156429327634,0.0,1.0,0.0,0
1297,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.17074090775756912,0.0,-0.5,-0.9216764878163382,-0.6484422367201766,1.0,0.0,0.0,0
1298,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.25,0.7133435067084037,1.0,1.5,-0.10862793917797509,-0.056894214123442734,0.0,1.0,0.0,0
1299,0.0,0.0,1.0,0.0,0.0,2.2,0.0,-1.0,0.34915359477538965,2.2,-0.5,0.292421279715763,0.3584170910319689,0.0,0.0,1.0,0
1300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7219719153226208,0.0,-0.5,-1.3559092636826424,-1.1287025146114984,1.0,0.0,0.0,1
1301,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,-0.5906743465408782,0.0,1.0,-0.6939765557520823,-0.3741171124431151,1.0,0.0,0.0,0
1302,0.0,0.0,1.0,1.0,0.0,2.2,1.0,-0.5,0.5004899589643353,2.2,-0.25,-0.04304115379795643,0.2128966217341526,0.0,0.0,1.0,0
1303,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,-0.6540657153482169,0.0,0.0,1.0767742918895051,0.9689109165966178,1.0,0.0,0.0,0
1304,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,-0.12743092932181307,1.0,0.0,0.0058531473792191625,0.07334163814698166,0.0,1.0,0.0,0
1305,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5,1.4779092223124637,1.0,0.5,2.098955322362677,1.9212272403631907,0.0,1.0,0.0,0
1306,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.6084842306542635,0.0,0.0,-0.9928094546122275,-0.7650715653300912,1.0,0.0,0.0,0
1307,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.09167219282383526,1.0,0.0,1.3404419083476284,1.2155478036844032,0.0,1.0,0.0,0
1308,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.1310291965002863,1.0,0.75,-0.019347274356210968,0.056301630286946715,0.0,1.0,0.0,0
1309,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5,1.1946058794115442,0.0,-0.5,2.4434275990423036,2.089997716273626,1.0,0.0,0.0,0
1310,-1.0,0.0,1.0,0.0,0.0,2.2,0.0,0.3,0.32520024868845715,2.2,0.25,-0.003047256390001202,0.051790767171015016,0.0,0.0,1.0,0
1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.7419973255869536,0.0,0.0,-0.1196033476035612,-0.03170767198546899,1.0,0.0,0.0,0
1312,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25,0.17219073461262882,0.0,3.0,-0.6459907992043715,-0.5574834200221617,1.0,0.0,0.0,0
1313,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,-0.6232759696987438,1.0,-0.25,-1.3559092636826424,-1.0942246614291058,0.0,1.0,0.0,0
1314,-1.0,0.0,1.0,0.0,0.0,2.2,0.0,0.0,-0.4321783269110059,2.0,1.0,-1.1430870113750518,-0.8982693246524927,0.0,0.0,1.0,0
1315,0.0,0.0,0.0,0.0,0.0,2.2,1.0,0.5,1.1155813457534738,2.0,2.25,0.12415708661952977,0.12716776562023444,0.0,0.0,1.0,0
1316,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8781616703423968,0.0,-0.25,1.0700434156926222,0.9932473622853395,1.0,0.0,0.0,0
1317,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9,1.0159099761427879,1.0,0.75,0.1485774295666242,0.18022834893045162,0.0,1.0,0.0,0
1318,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.25,0.4714601211199784,1.0,-0.5,0.5826143135252139,0.4333464491549272,0.0,1.0,0.0,0
1319,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.75,-0.2524074108839604,0.2,-0.5,-0.270319714637882,-0.2947923299519766,0.0,1.0,0.0,0
1320,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8684620195789665,0.0,0.75,2.1164390030208002,1.976950482280578,1.0,0.0,0.0,0
1321,0.0,0.0,1.0,0.0,0.0,2.2,1.0,-1.0,-0.07491847380915874,2.2,0.0,-0.029154873620704288,-0.04343658385044164,0.0,0.0,1.0,0
